Date,Month,Year,State,Rural Arterial Miles,Urban Arterial Miles,All Miles,Rural Arterial Stations,Urban Arterial Stations,All Stations,Other Miles,Other Stations,Total VMT (Million),Year To Date VMT (Million),Moving 12-Month VMT (Million),VMT Change Rate(Monthly),VMT Change Rate (Annually),GDP in billions of current dollars,Monthly Labor Participation Rate,CPI,Inflation,Monthly Unemployment rate,Monthly Unemployment in tenth
2019-11-01,Nov,2019,South Carolina,1411.0,1925.0,4540.0,53.0,51.0,125.0,1204.0,21.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,South Dakota,378.0,186.0,719.0,33.0,5.0,43.0,155.0,5.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Subtotal,12952.0,25993.0,53038.0,,,,14093.0,0.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Tennessee,1366.0,3328.0,6430.0,20.0,11.0,39.0,1736.0,8.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Texas,4797.0,13690.0,23494.0,85.0,63.0,172.0,5007.0,24.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Utah,475.0,1388.0,2573.0,33.0,54.0,92.0,710.0,5.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Vermont,228.0,119.0,558.0,28.0,13.0,50.0,211.0,9.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Virginia,1856.0,3700.0,7016.0,314.0,360.0,689.0,1460.0,15.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Washington,907.0,2799.0,4805.0,63.0,65.0,131.0,1099.0,3.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,West Virginia,580.0,841.0,1943.0,19.0,9.0,37.0,522.0,9.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Wisconsin,1611.0,1998.0,5144.0,85.0,116.0,211.0,1535.0,10.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,Nov,2019,Wyoming,383.0,134.0,771.0,94.0,24.0,142.0,254.0,24.0,260326.0,3000015.0,3270385.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Arizona,1125.0,3542.0,6269.0,57.0,34.0,107.0,1602.0,16.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Arkansas,1004.0,1325.0,3245.0,22.0,7.0,33.0,916.0,4.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,California,4294.0,21851.0,31914.0,78.0,102.0,181.0,5769.0,1.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Colorado,900.0,2678.0,4494.0,67.0,34.0,102.0,916.0,1.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Connecticut,127.0,1903.0,2586.0,2.0,16.0,18.0,556.0,0.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,District of Columbia,0.0,222.0,314.0,0.0,1.0,1.0,92.0,0.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Florida,2264.0,10431.0,19012.0,98.0,136.0,241.0,6317.0,7.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Georgia,1694.0,5972.0,11219.0,54.0,135.0,215.0,3553.0,26.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Hawaii,61.0,449.0,828.0,11.0,45.0,64.0,318.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Idaho,456.0,481.0,1341.0,125.0,81.0,217.0,404.0,11.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Indiana,1426.0,3019.0,7183.0,21.0,15.0,47.0,2738.0,11.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Iowa,1110.0,811.0,2590.0,78.0,32.0,134.0,669.0,24.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Kansas,889.0,1121.0,2803.0,63.0,18.0,91.0,793.0,10.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Kentucky,1395.0,1543.0,4097.0,23.0,11.0,49.0,1159.0,15.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Louisiana,999.0,1962.0,4202.0,0.0,0.0,0.0,1241.0,0.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Maine,447.0,255.0,1198.0,55.0,26.0,107.0,496.0,26.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Maryland,520.0,3317.0,4825.0,18.0,29.0,55.0,988.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Massachusetts,150.0,4250.0,5649.0,9.0,96.0,108.0,1249.0,3.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Michigan,1606.0,5155.0,9004.0,60.0,48.0,109.0,2243.0,1.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Minnesota,1263.0,2220.0,4803.0,24.0,14.0,45.0,1320.0,7.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Mississippi,1038.0,1019.0,3084.0,41.0,27.0,81.0,1027.0,13.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Missouri,1509.0,2871.0,6790.0,79.0,64.0,154.0,2410.0,11.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Montana,470.0,173.0,935.0,69.0,13.0,93.0,292.0,11.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Nebraska,686.0,611.0,1676.0,30.0,16.0,54.0,379.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Nevada,358.0,1321.0,2448.0,38.0,33.0,80.0,769.0,9.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,New Hampshire,269.0,575.0,1157.0,72.0,65.0,149.0,313.0,12.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,New Jersey,249.0,4993.0,6824.0,5.0,56.0,63.0,1582.0,2.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,New Mexico,802.0,772.0,2225.0,21.0,19.0,46.0,651.0,6.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,New York,1181.0,6260.0,10364.0,46.0,76.0,137.0,2923.0,15.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,North Carolina,1909.0,4590.0,10117.0,28.0,33.0,77.0,3618.0,16.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,North Dakota,350.0,183.0,760.0,53.0,10.0,69.0,227.0,6.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Ohio,1671.0,5063.0,9743.0,55.0,96.0,166.0,3009.0,15.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Oklahoma,975.0,1591.0,3427.0,47.0,30.0,85.0,861.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Oregon,756.0,1437.0,2796.0,105.0,50.0,163.0,603.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Pennsylvania,1920.0,4463.0,8450.0,32.0,27.0,71.0,2067.0,12.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Rhode Island,52.0,453.0,598.0,6.0,28.0,34.0,93.0,0.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,South Carolina,1444.0,2028.0,4683.0,56.0,48.0,126.0,1211.0,22.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,South Dakota,395.0,201.0,762.0,37.0,5.0,46.0,166.0,4.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Subtotal,12806.0,26820.0,53834.0,,,,14208.0,0.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Tennessee,1480.0,3620.0,6978.0,21.0,12.0,41.0,1878.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Texas,4608.0,13370.0,22824.0,91.0,65.0,182.0,4846.0,26.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Utah,473.0,1393.0,2568.0,33.0,52.0,91.0,702.0,6.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Vermont,237.0,121.0,586.0,25.0,12.0,51.0,228.0,14.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Virginia,1806.0,3810.0,7099.0,311.0,361.0,687.0,1483.0,15.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Washington,834.0,2785.0,4742.0,66.0,66.0,135.0,1123.0,3.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,West Virginia,475.0,693.0,1614.0,14.0,12.0,34.0,446.0,8.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Wisconsin,1537.0,2018.0,5018.0,101.0,114.0,225.0,1463.0,10.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,Dec,2019,Wyoming,344.0,138.0,765.0,95.0,21.0,140.0,283.0,24.0,261757.0,3261772.0,3261772.0,-0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Arizona,1059.0,3399.0,5908.0,62.0,37.0,114.0,1450.0,15.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Arkansas,849.0,1419.0,3235.0,20.0,6.0,30.0,967.0,4.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,California,2760.0,17047.0,23984.0,64.0,87.0,152.0,4177.0,1.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Colorado,915.0,2887.0,4736.0,67.0,33.0,101.0,934.0,1.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Connecticut,117.0,1765.0,2394.0,2.0,19.0,21.0,512.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,District of Columbia,0.0,253.0,350.0,0.0,1.0,1.0,97.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Florida,2242.0,10558.0,19371.0,99.0,138.0,245.0,6571.0,8.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Georgia,1687.0,5352.0,10437.0,54.0,137.0,217.0,3398.0,26.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Hawaii,59.0,490.0,901.0,10.0,45.0,63.0,352.0,8.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Idaho,424.0,470.0,1297.0,120.0,79.0,210.0,403.0,11.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Indiana,1390.0,2758.0,6708.0,23.0,19.0,53.0,2560.0,11.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Iowa,1040.0,818.0,2455.0,33.0,10.0,49.0,597.0,6.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Kansas,802.0,959.0,2393.0,65.0,18.0,93.0,632.0,10.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Kentucky,1344.0,1585.0,4132.0,25.0,16.0,57.0,1203.0,16.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Louisiana,935.0,1959.0,4057.0,0.0,0.0,0.0,1163.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Maine,409.0,241.0,1102.0,54.0,26.0,106.0,452.0,26.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Maryland,452.0,3157.0,4469.0,9.0,29.0,42.0,860.0,4.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Massachusetts,121.0,3840.0,5040.0,4.0,78.0,84.0,1079.0,2.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Michigan,1501.0,5191.0,8675.0,59.0,50.0,110.0,1983.0,1.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Minnesota,1176.0,2134.0,4542.0,26.0,13.0,46.0,1232.0,7.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Mississippi,1058.0,987.0,3115.0,39.0,24.0,74.0,1070.0,11.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Missouri,1166.0,2588.0,5908.0,76.0,63.0,151.0,2154.0,12.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Montana,371.0,160.0,772.0,67.0,13.0,92.0,241.0,12.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Nebraska,586.0,568.0,1484.0,34.0,16.0,59.0,330.0,9.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Nevada,313.0,1208.0,2224.0,38.0,34.0,84.0,703.0,12.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,New Hampshire,245.0,523.0,1044.0,81.0,64.0,157.0,276.0,12.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,New Jersey,211.0,3844.0,5301.0,11.0,79.0,93.0,1246.0,3.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,New Mexico,776.0,784.0,2293.0,23.0,19.0,49.0,733.0,7.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,New York,988.0,5687.0,9319.0,47.0,73.0,132.0,2644.0,12.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,North Carolina,1758.0,4367.0,9446.0,25.0,28.0,68.0,3321.0,15.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,North Dakota,362.0,173.0,769.0,52.0,10.0,68.0,234.0,6.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Ohio,1494.0,4826.0,9619.0,56.0,97.0,169.0,3299.0,16.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Oklahoma,966.0,1516.0,3442.0,47.0,30.0,84.0,960.0,7.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Oregon,656.0,1343.0,2567.0,102.0,49.0,159.0,568.0,8.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Pennsylvania,1610.0,4048.0,7469.0,29.0,26.0,68.0,1811.0,13.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Rhode Island,31.0,300.0,382.0,7.0,25.0,32.0,51.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,South Carolina,1346.0,1981.0,4503.0,54.0,47.0,122.0,1176.0,21.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,South Dakota,338.0,146.0,602.0,40.0,5.0,49.0,118.0,4.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Subtotal,12412.0,25858.0,52491.0,,,,14221.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Tennessee,1456.0,3436.0,6760.0,25.0,15.0,48.0,1868.0,8.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Texas,4550.0,12876.0,22313.0,157.0,92.0,284.0,4887.0,35.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Utah,464.0,1402.0,2590.0,0.0,0.0,0.0,724.0,0.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Vermont,218.0,116.0,557.0,23.0,10.0,48.0,223.0,15.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Virginia,1631.0,3557.0,6642.0,311.0,361.0,686.0,1454.0,14.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Washington,699.0,2499.0,4148.0,65.0,64.0,132.0,950.0,3.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,West Virginia,393.0,595.0,1344.0,9.0,9.0,26.0,356.0,8.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Wisconsin,1339.0,2272.0,5100.0,76.0,89.0,176.0,1489.0,11.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-01-01,Jan,2020,Wyoming,332.0,144.0,705.0,94.0,22.0,137.0,229.0,21.0,260847.0,260847.0,3273692.0,0.37,0.9,21727.7,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Arizona,1074.0,3422.0,5978.0,65.0,37.0,120.0,1482.0,18.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Arkansas,723.0,907.0,2247.0,22.0,6.0,32.0,617.0,4.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,California,2824.0,17147.0,24247.0,63.0,99.0,163.0,4276.0,1.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Colorado,795.0,2259.0,3807.0,65.0,33.0,99.0,753.0,1.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Connecticut,106.0,1571.0,2137.0,2.0,18.0,20.0,460.0,0.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,District of Columbia,0.0,187.0,256.0,0.0,0.0,0.0,69.0,0.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Florida,2022.0,9375.0,17392.0,99.0,138.0,245.0,5995.0,8.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Georgia,1545.0,5068.0,9858.0,54.0,135.0,215.0,3245.0,26.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Hawaii,69.0,387.0,756.0,10.0,45.0,63.0,300.0,8.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Idaho,459.0,478.0,1365.0,121.0,77.0,207.0,428.0,9.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Indiana,1087.0,2097.0,5162.0,22.0,20.0,53.0,1978.0,11.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Iowa,1003.0,817.0,2389.0,61.0,20.0,88.0,569.0,7.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Kansas,778.0,980.0,2487.0,61.0,16.0,86.0,729.0,9.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Kentucky,1035.0,1113.0,3099.0,26.0,18.0,62.0,951.0,18.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Louisiana,838.0,1656.0,3523.0,0.0,0.0,0.0,1029.0,0.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Maine,374.0,218.0,1019.0,57.0,26.0,109.0,427.0,26.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Maryland,415.0,2831.0,4077.0,8.0,29.0,42.0,831.0,5.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Massachusetts,121.0,3490.0,4629.0,7.0,100.0,110.0,1018.0,3.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Michigan,1339.0,4304.0,7423.0,59.0,50.0,110.0,1780.0,1.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Minnesota,1200.0,2143.0,4423.0,21.0,14.0,41.0,1080.0,6.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Mississippi,1056.0,903.0,2945.0,36.0,26.0,75.0,986.0,13.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Missouri,1114.0,2336.0,5285.0,78.0,64.0,156.0,1835.0,14.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Montana,422.0,170.0,855.0,38.0,13.0,62.0,263.0,11.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Nebraska,607.0,584.0,1535.0,31.0,16.0,54.0,344.0,7.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,Nevada,312.0,1174.0,2168.0,27.0,29.0,65.0,682.0,9.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Feb,2020,New Hampshire,221.0,464.0,936.0,79.0,67.0,156.0,251.0,10.0,242695.0,503542.0,3284596.0,0.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0
